fecha,categoria,region,canal,unidades,ingresos,costo,margen
2025-05-30,Electrónica,Norte,E-commerce,21,6411.97,4252.07,2159.9
2025-05-30,Electrónica,Norte,Marketplace,59,20180.02,13115.97,7064.05
2025-05-30,Electrónica,Oeste,E-commerce,69,24446.61,17168.86,7277.75
2025-05-31,Electrónica,Centro,Distribuidor,20,7102.33,5304.4,1797.93
2025-05-31,Alimentos,Norte,E-commerce,33,539.84,397.3,142.54
2025-05-31,Electrónica,Norte,E-commerce,26,7270.73,5113.89,2156.84
2025-05-31,Electrónica,Oeste,Marketplace,64,22869.25,15538.58,7330.67
2025-06-01,Deportes,Norte,Distribuidor,62,4747.25,2692.71,2054.54
2025-06-02,Moda,Sur,E-commerce,28,1614.94,904.31,710.63
2025-06-02,Moda,Oeste,Tienda física,71,4629.67,2634.97,1994.7
2025-06-03,Moda,Sur,Distribuidor,52,2966.09,1795.87,1170.22
2025-06-03,Electrónica,Oeste,Distribuidor,17,4886.53,3071.94,1814.59
2025-06-03,Electrónica,Norte,Marketplace,74,21221.68,12189.57,9032.11
2025-06-03,Electrónica,Oeste,Tienda física,41,11717.31,6617.53,5099.78
2025-06-03,Hogar,Norte,Marketplace,54,5265.83,3512.67,1753.16
2025-06-04,Alimentos,Oeste,Distribuidor,71,1303.89,913.27,390.62
2025-06-04,Electrónica,Norte,Distribuidor,57,19423.25,14337.99,5085.26
2025-06-04,Juguetes,Norte,Marketplace,54,1982.42,1403.03,579.39
2025-06-06,Juguetes,Este,Distribuidor,20,762.89,454.2,308.69
2025-06-06,Electrónica,Norte,Marketplace,40,11740.36,6750.55,4989.81
2025-06-07,Electrónica,Este,Distribuidor,77,26774.2,15111.65,11662.55
2025-06-08,Moda,Sur,Tienda física,37,2349.22,1447.96,901.26
2025-06-08,Juguetes,Sur,Distribuidor,77,2659.13,1510.96,1148.17
2025-06-09,Electrónica,Norte,Tienda física,43,13869.38,8047.4,5821.98
2025-06-09,Alimentos,Norte,E-commerce,56,895.99,617.72,278.27
2025-06-09,Moda,Norte,Distribuidor,70,4055.76,3016.27,1039.49
2025-06-10,Electrónica,Centro,Distribuidor,60,21965.48,13362.69,8602.79
2025-06-11,Electrónica,Centro,E-commerce,15,4155.16,2846.32,1308.84
2025-06-11,Electrónica,Centro,Distribuidor,77,25640.11,14642.36,10997.75
2025-06-11,Electrónica,Este,Distribuidor,76,27624.22,20465.82,7158.4
2025-06-12,Electrónica,Centro,Distribuidor,60,19972.37,14586.78,5385.59
2025-06-12,Electrónica,Norte,Marketplace,38,13613.38,8248.29,5365.09
2025-06-12,Moda,Centro,Tienda física,33,2266.88,1557.82,709.06
2025-06-12,Juguetes,Sur,Distribuidor,26,860.88,532.83,328.05
2025-06-12,Juguetes,Sur,Distribuidor,72,2704.89,1728.61,976.28
2025-06-12,Moda,Sur,Tienda física,66,3463.06,1976.7,1486.36
2025-06-12,Alimentos,Norte,E-commerce,62,1201.79,692.82,508.97
2025-06-14,Hogar,Centro,Marketplace,29,2764.44,1672.24,1092.2
2025-06-14,Electrónica,Norte,E-commerce,75,21608.12,15618.09,5990.03
2025-06-14,Deportes,Oeste,Marketplace,61,4622.38,3271.53,1350.85
2025-06-14,Electrónica,Norte,Distribuidor,62,20580.76,12442.15,8138.61
2025-06-14,Alimentos,Este,Tienda física,73,1506.34,1098.42,407.92
2025-06-15,Alimentos,Norte,Marketplace,57,1110.53,623.55,486.98
2025-06-15,Electrónica,Centro,Tienda física,66,22477.1,16331.03,6146.07
2025-06-15,Deportes,Norte,E-commerce,49,3486.79,2577.95,908.84
2025-06-15,Electrónica,Oeste,Distribuidor,27,9181.59,5272.33,3909.26
2025-06-16,Electrónica,Norte,E-commerce,13,4196.35,2804.66,1391.69
2025-06-16,Hogar,Norte,Distribuidor,25,2371.84,1579.69,792.15
2025-06-16,Electrónica,Este,Distribuidor,42,11866.78,7986.02,3880.76
2025-06-17,Hogar,Centro,Marketplace,20,1676.66,1032.52,644.14
2025-06-17,Moda,Centro,Marketplace,52,3254.58,1821.94,1432.64
2025-06-17,Deportes,Norte,E-commerce,31,2024.35,1359.85,664.5
2025-06-18,Hogar,Sur,Tienda física,67,6593.99,4228.01,2365.98
2025-06-18,Deportes,Norte,Tienda física,36,2852.36,1700.4,1151.96
2025-06-18,Juguetes,Sur,Marketplace,59,2143.04,1310.34,832.7
2025-06-18,Juguetes,Centro,Marketplace,26,917.43,667.75,249.68
2025-06-20,Electrónica,Oeste,Distribuidor,45,13150.24,9778.69,3371.55
2025-06-20,Electrónica,Sur,Distribuidor,46,15458.59,9554.19,5904.4
2025-06-20,Moda,Sur,Tienda física,43,2519.44,1886.65,632.79
2025-06-21,Moda,Centro,Tienda física,23,1405.18,883.74,521.44
2025-06-21,Moda,Oeste,Distribuidor,64,4171.22,3085.18,1086.04
2025-06-21,Juguetes,Norte,Marketplace,73,2340,1671.83,668.17
2025-06-21,Electrónica,Norte,Distribuidor,11,3572.27,2062.16,1510.11
2025-06-21,Electrónica,Este,Marketplace,40,11379.95,6621.81,4758.14
2025-06-22,Deportes,Norte,Tienda física,76,6369.51,3869.17,2500.34
2025-06-22,Deportes,Centro,Marketplace,23,1747.1,1289.89,457.21
2025-06-22,Alimentos,Centro,E-commerce,47,852.46,574.91,277.55
2025-06-22,Moda,Norte,Tienda física,36,2164.04,1503.12,660.92
2025-06-23,Electrónica,Norte,Distribuidor,43,15506.7,9436.25,6070.45
2025-06-23,Juguetes,Sur,Distribuidor,18,688.59,404.72,283.87
2025-06-23,Electrónica,Norte,E-commerce,62,18216.26,11294.22,6922.04
2025-06-24,Electrónica,Norte,E-commerce,23,7615.77,4391.21,3224.56
2025-06-24,Deportes,Norte,Distribuidor,47,3417.65,2274.03,1143.62
2025-06-25,Hogar,Norte,Tienda física,60,5373.59,3045.38,2328.21
2025-06-27,Electrónica,Centro,Distribuidor,43,12512.61,7275.05,5237.56
2025-06-28,Electrónica,Este,Distribuidor,62,19908.17,11926.62,7981.55
2025-06-28,Hogar,Sur,E-commerce,45,3992.93,2842.91,1150.02
2025-06-29,Alimentos,Este,Tienda física,36,587.98,346.32,241.66
2025-06-29,Electrónica,Sur,E-commerce,52,18891.94,12233.63,6658.31
2025-06-30,Moda,Norte,Tienda física,21,1318.49,977.83,340.66
2025-07-01,Alimentos,Norte,Distribuidor,27,555.31,327.07,228.24
2025-07-01,Juguetes,Este,Marketplace,32,1277.76,920.34,357.42
2025-07-01,Electrónica,Este,Distribuidor,11,3787.01,2442.8,1344.21
2025-07-01,Moda,Este,Tienda física,38,2370.56,1395.19,975.37
2025-07-02,Hogar,Norte,Marketplace,36,3606.44,2074.51,1531.93
2025-07-02,Electrónica,Oeste,Marketplace,66,19900.39,12395.99,7504.4
2025-07-02,Alimentos,Norte,E-commerce,31,555.71,372.77,182.94
2025-07-02,Hogar,Centro,Distribuidor,60,5114.25,2933.81,2180.44
2025-07-03,Alimentos,Norte,Tienda física,62,1138.84,656.29,482.55
2025-07-03,Electrónica,Este,Distribuidor,57,18830.22,13873.71,4956.51
2025-07-04,Hogar,Sur,Distribuidor,70,6789.33,4783,2006.33
2025-07-04,Alimentos,Norte,E-commerce,12,202.18,130.37,71.81
2025-07-04,Hogar,Centro,Tienda física,10,806.63,468.71,337.92
2025-07-04,Electrónica,Centro,Distribuidor,40,12657.43,7955.34,4702.09
2025-07-05,Deportes,Este,Tienda física,8,620.36,452.23,168.13
2025-07-05,Electrónica,Norte,E-commerce,29,9304.82,6312.48,2992.34
2025-07-05,Electrónica,Centro,Distribuidor,25,7631.18,4795.84,2835.34
2025-07-06,Electrónica,Este,Marketplace,67,18473.22,12381.3,6091.92
2025-07-06,Juguetes,Este,E-commerce,28,1083.26,687.75,395.51
2025-07-06,Electrónica,Norte,Distribuidor,11,3021.08,1866.84,1154.24
2025-07-07,Electrónica,Centro,Distribuidor,24,8501.41,5805.69,2695.72
2025-07-07,Electrónica,Norte,Distribuidor,34,11139.3,7445.96,3693.34
2025-07-08,Electrónica,Oeste,Marketplace,53,18496.78,13834.48,4662.3
2025-07-08,Electrónica,Este,Distribuidor,26,8980.93,6007.22,2973.71
2025-07-09,Electrónica,Centro,Tienda física,17,4730.32,2756.66,1973.66
2025-07-09,Juguetes,Centro,E-commerce,41,1220.22,763.45,456.77
2025-07-10,Hogar,Oeste,Marketplace,22,1807.73,1062.97,744.76
2025-07-11,Hogar,Norte,Marketplace,20,1575.34,890.35,684.99
2025-07-12,Electrónica,Centro,Distribuidor,10,3499.92,2258.44,1241.48
2025-07-12,Electrónica,Centro,Distribuidor,57,16364.4,11169.67,5194.73
2025-07-12,Deportes,Oeste,Tienda física,70,4471.59,3243.75,1227.84
2025-07-12,Juguetes,Centro,E-commerce,34,1216.93,774.66,442.27
2025-07-13,Alimentos,Norte,Tienda física,67,1359.29,844.44,514.85
2025-07-13,Hogar,Sur,Distribuidor,8,797.76,598.25,199.51
2025-07-14,Deportes,Sur,E-commerce,69,4577.79,3294.64,1283.15
2025-07-14,Hogar,Norte,Tienda física,51,4732.91,2619.2,2113.71
2025-07-15,Electrónica,Norte,Distribuidor,13,3754.62,2486.22,1268.4
2025-07-15,Hogar,Norte,Marketplace,38,3418.78,2336.52,1082.26
2025-07-16,Juguetes,Norte,Marketplace,36,1446.1,1062.25,383.85
2025-07-16,Alimentos,Sur,E-commerce,53,1091.65,807.14,284.51
2025-07-16,Deportes,Norte,Marketplace,49,3172.95,1937.74,1235.21
2025-07-18,Deportes,Norte,Marketplace,20,1661.08,920.63,740.45
2025-07-18,Hogar,Norte,Marketplace,52,5234.39,3241.57,1992.82
2025-07-18,Electrónica,Centro,Marketplace,21,6823.31,4249.08,2574.23
2025-07-19,Moda,Norte,E-commerce,13,814.95,591.77,223.18
2025-07-19,Electrónica,Centro,Distribuidor,9,2768.91,1984.91,784
2025-07-19,Electrónica,Norte,Tienda física,24,8563.13,6106.47,2456.66
2025-07-20,Electrónica,Oeste,Marketplace,69,19938.33,13022.02,6916.31
2025-07-20,Electrónica,Oeste,Marketplace,37,11189.8,6511.22,4678.58
2025-07-20,Alimentos,Norte,E-commerce,47,918.56,688.32,230.24
2025-07-20,Deportes,Oeste,E-commerce,62,5050.72,3258.93,1791.79
2025-07-20,Electrónica,Centro,E-commerce,54,17412.18,12576.14,4836.04
2025-07-20,Juguetes,Oeste,Distribuidor,49,1940.65,1450.08,490.57
2025-07-20,Alimentos,Norte,Distribuidor,12,186.4,130.39,56.01
2025-07-21,Alimentos,Norte,Tienda física,19,352.76,212.63,140.13
2025-07-21,Alimentos,Sur,Marketplace,57,990.87,552.61,438.26
2025-07-21,Alimentos,Oeste,Marketplace,13,210.05,148.03,62.02
2025-07-22,Alimentos,Norte,Distribuidor,59,916.4,532.01,384.39
2025-07-22,Hogar,Oeste,Distribuidor,69,5573.91,3135.36,2438.55
2025-07-22,Alimentos,Norte,E-commerce,59,1127.37,835.45,291.92
2025-07-23,Deportes,Sur,Tienda física,19,1239.07,821.69,417.38
2025-07-23,Alimentos,Centro,Tienda física,10,182.26,101.96,80.3
2025-07-23,Electrónica,Oeste,E-commerce,53,17647.15,12645.04,5002.11
2025-07-23,Electrónica,Norte,E-commerce,29,8950.93,5497.66,3453.27
2025-07-25,Alimentos,Norte,Tienda física,29,522.06,310.1,211.96
2025-07-26,Alimentos,Norte,E-commerce,63,1139.89,815.75,324.14
2025-07-27,Electrónica,Centro,Tienda física,65,22806.07,16386.06,6420.01
2025-07-27,Moda,Norte,Distribuidor,58,3144.58,2040.17,1104.41
2025-07-28,Juguetes,Sur,Marketplace,52,1572.01,948.84,623.17
2025-07-28,Moda,Centro,Marketplace,20,1166.17,778.9,387.27
2025-07-28,Electrónica,Este,E-commerce,25,7621.59,4546.92,3074.67
2025-07-29,Electrónica,Norte,Marketplace,11,3732.33,2679.13,1053.2
2025-07-29,Electrónica,Sur,E-commerce,14,4068.62,2884.78,1183.84
2025-07-29,Hogar,Norte,Tienda física,40,3473.26,2059.9,1413.36
2025-07-30,Moda,Norte,Tienda física,18,1239.62,868.63,370.99
2025-07-30,Electrónica,Centro,Tienda física,34,11121.54,8333.34,2788.2
2025-07-30,Alimentos,Este,Tienda física,44,758.43,480.66,277.77
2025-07-30,Electrónica,Centro,Tienda física,35,11093.26,6613.21,4480.05
2025-08-02,Electrónica,Oeste,Tienda física,16,5195.43,3344.04,1851.39
2025-08-02,Moda,Oeste,Marketplace,8,460.33,337.66,122.67
2025-08-02,Electrónica,Norte,Marketplace,8,2654.92,1597.62,1057.3
2025-08-02,Juguetes,Este,E-commerce,38,1502.9,882.06,620.84
2025-08-02,Deportes,Norte,Distribuidor,44,3654.1,2323.71,1330.39
2025-08-03,Electrónica,Este,Tienda física,48,14166.36,8965.09,5201.27
2025-08-04,Alimentos,Norte,Marketplace,34,623.81,439.09,184.72
2025-08-04,Deportes,Norte,Distribuidor,12,975.97,672.26,303.71
2025-08-04,Electrónica,Sur,Tienda física,16,5144.34,2945.36,2198.98
2025-08-04,Deportes,Sur,Tienda física,58,3981.08,2451.41,1529.67
2025-08-05,Hogar,Este,E-commerce,58,5796.13,3837.85,1958.28
2025-08-05,Electrónica,Norte,Tienda física,9,2847.39,1936.91,910.48
2025-08-06,Electrónica,Este,Distribuidor,52,15041.7,10621.1,4420.6
2025-08-06,Electrónica,Centro,Marketplace,33,11389.14,6280.55,5108.59
2025-08-06,Juguetes,Este,Tienda física,34,1018.16,691.98,326.18
2025-08-06,Hogar,Oeste,Tienda física,43,3297.58,2447.52,850.06
2025-08-07,Electrónica,Sur,Marketplace,36,12489.51,9165.6,3323.91
2025-08-07,Alimentos,Centro,Marketplace,55,876.28,544.15,332.13
2025-08-07,Deportes,Oeste,Distribuidor,57,4552.01,3075.74,1476.27
2025-08-07,Juguetes,Sur,Tienda física,13,474.19,316.26,157.93
2025-08-07,Juguetes,Norte,Distribuidor,37,1370.23,935.51,434.72
2025-08-07,Electrónica,Norte,Marketplace,20,6240.06,4564.08,1675.98
2025-08-08,Deportes,Norte,Tienda física,47,3645.9,2048.03,1597.87
2025-08-08,Hogar,Norte,Tienda física,46,4415.15,2658.62,1756.53
2025-08-08,Deportes,Norte,Distribuidor,33,2501.32,1576.25,925.07
2025-08-08,Hogar,Oeste,Tienda física,17,1677.01,1150,527.01
2025-08-09,Electrónica,Norte,Distribuidor,44,15384.59,9519.95,5864.64
2025-08-09,Hogar,Sur,E-commerce,30,2347.02,1549.87,797.15
2025-08-09,Electrónica,Norte,Distribuidor,52,18140.3,10104.18,8036.12
2025-08-10,Deportes,Norte,E-commerce,52,3423.64,2463.05,960.59
2025-08-10,Juguetes,Sur,Tienda física,54,1998.72,1147.53,851.19
2025-08-11,Electrónica,Centro,Tienda física,46,14075.39,7853.03,6222.36
2025-08-11,Alimentos,Centro,Tienda física,14,228.2,148.29,79.91
2025-08-12,Electrónica,Oeste,Distribuidor,15,4136.73,2789.48,1347.25
2025-08-13,Electrónica,Norte,E-commerce,17,6154.99,4026.06,2128.93
2025-08-13,Deportes,Norte,E-commerce,56,4476.57,2714.96,1761.61
2025-08-14,Electrónica,Este,Marketplace,50,15348.97,9078.54,6270.43
2025-08-15,Moda,Este,E-commerce,14,766.11,514.23,251.88
2025-08-16,Electrónica,Norte,Distribuidor,21,7441.1,4909.94,2531.16
2025-08-16,Electrónica,Norte,Distribuidor,39,12469.94,8635.41,3834.53
2025-08-16,Electrónica,Norte,Distribuidor,11,3728.19,2317.1,1411.09
2025-08-17,Hogar,Oeste,Tienda física,55,5497.65,3918.62,1579.03
2025-08-17,Hogar,Centro,E-commerce,53,4440.73,2922.33,1518.4
2025-08-18,Electrónica,Centro,Marketplace,51,114720.72,9160.49,105560.23
2025-08-18,Electrónica,Sur,Distribuidor,13,3859.73,2815.61,1044.12
2025-08-19,Juguetes,Oeste,Distribuidor,24,787.76,510.81,276.95
2025-08-19,Moda,Este,Marketplace,55,3647.17,2269.17,1378
2025-08-19,Moda,Centro,E-commerce,15,847.18,496.32,350.86
2025-08-20,Electrónica,Centro,Distribuidor,39,12572.28,9346.07,3226.21
2025-08-20,Juguetes,Este,Tienda física,50,2004.2,1153.98,850.22
2025-08-20,Electrónica,Oeste,E-commerce,30,8382.25,6221,2161.25
2025-08-20,Electrónica,Este,E-commerce,59,17778.04,10300.27,7477.77
2025-08-20,Moda,Norte,Distribuidor,51,2639.58,1526.72,1112.86
2025-08-20,Electrónica,Oeste,Marketplace,7,1930.83,1280.35,650.48
2025-08-23,Juguetes,Oeste,Distribuidor,20,717.14,515.83,201.31
2025-08-24,Juguetes,Este,Tienda física,47,1533.03,991.3,541.73
2025-08-24,Electrónica,Norte,Marketplace,7,2115.42,1345.41,770.01
2025-08-25,Electrónica,Sur,Marketplace,51,16086.83,11259.5,4827.33
2025-08-25,Deportes,Centro,Distribuidor,48,3699.82,2330.85,1368.97
2025-08-25,Moda,Sur,E-commerce,20,1030.29,605.34,424.95
2025-08-26,Electrónica,Sur,Marketplace,51,14392.68,8951.08,5441.6
2025-08-26,Hogar,Sur,E-commerce,62,6239.91,3788.99,2450.92
2025-08-27,Moda,Este,Distribuidor,8,420.36,296.64,123.72
2025-08-27,Electrónica,Sur,Tienda física,62,21773.23,15033.44,6739.79
2025-08-27,Juguetes,Norte,Distribuidor,45,1799.64,1232.17,567.47
2025-08-27,Electrónica,Oeste,Distribuidor,25,8410.43,5141.66,3268.77
2025-08-28,Electrónica,Oeste,E-commerce,53,14881.09,9407.1,5473.99
2025-08-28,Alimentos,Centro,Marketplace,27,420.46,231.75,188.71
2025-08-28,Juguetes,Oeste,E-commerce,35,1130.35,669.04,461.31
2025-08-28,Electrónica,Este,E-commerce,58,16735.94,11630.72,5105.22
2025-08-28,Hogar,Norte,Marketplace,37,3445.22,2189.95,1255.27
2025-08-29,Electrónica,Centro,Distribuidor,21,7277.98,5447.9,1830.08
2025-08-29,Electrónica,Norte,Tienda física,45,15495.96,9544.67,5951.29
2025-08-30,Electrónica,Norte,Tienda física,30,8594.44,5166.44,3428
2025-08-30,Electrónica,Sur,E-commerce,11,3253.27,2062.17,1191.1
2025-08-30,Electrónica,Sur,Distribuidor,40,11228.25,7775.57,3452.68
2025-08-30,Hogar,Sur,Tienda física,47,4536.74,3340.34,1196.4
